"name","Closing price","Volume","Adjusted closing price","date"
"ANDE",46.04,262279,46.04,2015-05-15
"ANDE",47.1,271372,47.1,2015-05-18
"ANDE",45.91,363252,45.91,2015-05-19
"ANDE",44.77,271587,44.77,2015-05-20
"ANDE",45.29,378674,45.29,2015-05-21
"ANDE",44.5,149793,44.5,2015-05-22
"ANF",22.89,2587137,22.89,2015-04-23
"ANF",22.86,2039447,22.86,2015-04-24
"ANF",22.65,2598052,22.65,2015-04-27
"ANF",22.72,2793879,22.72,2015-04-28
"ANF",22.1,2312856,22.1,2015-04-29
"ANF",22.48,2996677,22.48,2015-04-30
"ANF",22.51,1666033,22.51,2015-05-01
"ANF",21.78,2753755,21.78,2015-05-04
"ANF",21.72,1531803,21.72,2015-05-05
"ANF",21.76,1137539,21.76,2015-05-06
"ANF",22.18,1782600,22.18,2015-05-07
"ANF",21.9,1474385,21.9,2015-05-08
"ANF",22.07,1203754,22.07,2015-05-11
"ANF",21.55,1319311,21.55,2015-05-12
"ANF",21.84,1002234,21.84,2015-05-13
"ANF",21.25,1329434,21.25,2015-05-14
"ANF",21.42,1245366,21.42,2015-05-15
"ANF",21.68,1550221,21.68,2015-05-18
"ANF",20.74,3347124,20.74,2015-05-19
"ANF",20.81,2412116,20.81,2015-05-20
"ANF",20.76,1631085,20.76,2015-05-21
"ANF",20.82,1236458,20.82,2015-05-22
"ANGI",6.4,3411757,6.4,2015-04-23
"ANGI",6.16,1711450,6.16,2015-04-24
"ANGI",6.07,1940148,6.07,2015-04-27
"ANGI",6.2,1730606,6.2,2015-04-28
"ANGI",6.16,946383,6.16,2015-04-29
"ANGI",5.87,1667031,5.87,2015-04-30
"ANGI",5.85,1401701,5.85,2015-05-01
"ANGI",6.06,1528624,6.06,2015-05-04
"ANGI",5.89,1192764,5.89,2015-05-05
"ANGI",5.97,883237,5.97,2015-05-06
"ANGI",6,1645711,6,2015-05-07
"ANGI",5.98,669409,5.98,2015-05-08
"ANGI",6.18,1380048,6.18,2015-05-11
"ANGI",6.11,1085973,6.11,2015-05-12
"ANGI",6.15,786081,6.15,2015-05-13
"ANGI",6.21,764160,6.21,2015-05-14
"ANGI",6.37,1129976,6.37,2015-05-15
"ANGI",6.26,1339537,6.26,2015-05-18
"ANGI",6.24,649327,6.24,2015-05-19
"ANGI",6.13,946389,6.13,2015-05-20
"ANGI",6.31,774534,6.31,2015-05-21
"ANGI",6.25,573300,6.25,2015-05-22
"ANGO",16.85,98166,16.85,2015-04-23
"ANGO",17.1,333923,17.1,2015-04-24
"ANGO",17.08,214818,17.08,2015-04-27
"ANGO",16.88,137630,16.88,2015-04-28
"ANGO",16.68,101600,16.68,2015-04-29
"ANGO",16.69,206943,16.69,2015-04-30
"ANGO",16.67,222019,16.67,2015-05-01
"ANGO",16.86,107987,16.86,2015-05-04
"ANGO",16.55,132368,16.55,2015-05-05
"ANGO",16.5,138992,16.5,2015-05-06
"ANGO",16.43,96324,16.43,2015-05-07
"ANGO",16.29,156458,16.29,2015-05-08
"ANGO",16.325,194480,16.325,2015-05-11
"ANGO",16.34,107948,16.34,2015-05-12
"ANGO",16.4,88976,16.4,2015-05-13
"ANGO",16.5,78198,16.5,2015-05-14
"ANGO",15.96,252566,15.96,2015-05-15
"ANGO",16.3,181944,16.3,2015-05-18
"ANGO",16.3,65248,16.3,2015-05-19
"ANGO",16.15,87051,16.15,2015-05-20
"ANGO",15.93,123331,15.93,2015-05-21
"ANGO",15.69,152693,15.69,2015-05-22
"ANH",5.22,356017,5.22,2015-04-23
"ANH",5.24,405968,5.24,2015-04-24
"ANH",5.24,500381,5.24,2015-04-27
"ANH",5.2,672292,5.2,2015-04-28
"ANH",5.15,649909,5.15,2015-04-29
"ANH",5.08,2302176,5.08,2015-04-30
"ANH",5.14,868309,5.14,2015-05-01
"ANH",5.22,599977,5.22,2015-05-04
"ANH",5.18,878851,5.18,2015-05-05
"ANH",5.09,1283295,5.09,2015-05-06
"ANH",5.11,991632,5.11,2015-05-07
"ANH",5.14,649317,5.14,2015-05-08
"ANH",5.13,499243,5.13,2015-05-11
"ANH",5.18,428590,5.18,2015-05-12
"ANH",5.15,562926,5.15,2015-05-13
"ANH",5.2,476137,5.2,2015-05-14
"ANH",5.21,455262,5.21,2015-05-15
"ANH",5.22,377026,5.22,2015-05-18
"ANH",5.2,458974,5.2,2015-05-19
"ANH",5.22,383796,5.22,2015-05-20
"ANH",5.19,416242,5.19,2015-05-21
"ANH",5.19,382787,5.19,2015-05-22
"ANIK",38.67,141463,38.67,2015-04-23
"ANIK",38.35,233032,38.35,2015-04-24
"ANIK",36.85,238265,36.85,2015-04-27
"ANIK",36.35,428488,36.35,2015-04-28
"ANIK",34.08,801190,34.08,2015-04-29
"ANIK",34.12,319322,34.12,2015-04-30
"ANIK",34.84,260033,34.84,2015-05-01
"ANIK",35,177362,35,2015-05-04
"ANIK",34.18,193474,34.18,2015-05-05
"ANIK",34.4,173066,34.4,2015-05-06
"ANIK",34.6,115570,34.6,2015-05-07
"ANIK",34.55,161577,34.55,2015-05-08
"ANIK",34.26,78229,34.26,2015-05-11
"ANIK",33.63,164829,33.63,2015-05-12
"ANIK",33.67,106743,33.67,2015-05-13
"ANIK",35.45,257692,35.45,2015-05-14
"ANIK",34.55,131806,34.55,2015-05-15
"ANIK",35.17,113999,35.17,2015-05-18
"ANIK",33.69,216658,33.69,2015-05-19
"ANIK",33.98,185999,33.98,2015-05-20
"ANIK",33.93,144497,33.93,2015-05-21
"ANIK",33.62,101552,33.62,2015-05-22
"ANIP",71.78,235542,71.78,2015-04-23
"ANIP",70.26,189597,70.26,2015-04-24
"ANIP",66.14,203594,66.14,2015-04-27
"ANIP",66.66,162426,66.66,2015-04-28
"ANIP",62.87,285324,62.87,2015-04-29
"ANIP",60.98,345646,60.98,2015-04-30
"ANIP",63.03,226096,63.03,2015-05-01
"ANIP",61.82,234396,61.82,2015-05-04
"ANIP",55.6,961099,55.6,2015-05-05
"ANIP",52.28,573395,52.28,2015-05-06
"ANIP",53.1,462869,53.1,2015-05-07
"ANIP",52.93,398562,52.93,2015-05-08
"ANIP",52.25,202843,52.25,2015-05-11
"ANIP",52.19,273963,52.19,2015-05-12
"ANIP",51.31,222625,51.31,2015-05-13
"ANIP",51.57,383223,51.57,2015-05-14
"ANIP",52.12,165248,52.12,2015-05-15
"ANIP",52.74,207889,52.74,2015-05-18
"ANIP",52.21,343840,52.21,2015-05-19
"ANIP",51.53,206322,51.53,2015-05-20
"ANIP",52,128216,52,2015-05-21
"ANIP",53.1,134739,53.1,2015-05-22
"ANN",38.77,183519,38.77,2015-04-23
"ANN",38.58,209296,38.58,2015-04-24
"ANN",38.07,282669,38.07,2015-04-27
"ANN",37.69,410799,37.69,2015-04-28
"ANN",37.61,608209,37.61,2015-04-29
"ANN",37.86,692675,37.86,2015-04-30
"ANN",38.29,562553,38.29,2015-05-01
"ANN",38.09,280814,38.09,2015-05-04
"ANN",37.08,383347,37.08,2015-05-05
"ANN",37.36,325960,37.36,2015-05-06
"ANN",40.35,2351911,40.35,2015-05-07
"ANN",39.41,1327618,39.41,2015-05-08
"ANN",38.99,821506,38.99,2015-05-11
"ANN",39.01,644383,39.01,2015-05-12
"ANN",38.76,478298,38.76,2015-05-13
"ANN",38.2,745172,38.2,2015-05-14
"ANN",38.71,471020,38.71,2015-05-15
"ANN",46.4,25199643,46.4,2015-05-18
"ANN",46.84,5107507,46.84,2015-05-19
"ANN",46.83,2901194,46.83,2015-05-20
"ANN",47.03,2020826,47.03,2015-05-21
"ANN",46.97,1623615,46.97,2015-05-22
"ANR",0.83,3074801,0.83,2015-04-23
"ANR",0.8331,2789415,0.8331,2015-04-24
"ANR",0.8167,3270890,0.8167,2015-04-27
"ANR",0.8429,3667908,0.8429,2015-04-28
"ANR",0.8208,4468982,0.8208,2015-04-29
"ANR",0.81,7849228,0.81,2015-04-30
"ANR",0.7984,4666000,0.7984,2015-05-01
"ANR",0.8225,3993865,0.8225,2015-05-04
"ANR",0.817,4881057,0.817,2015-05-05
"ANR",0.75,6096889,0.75,2015-05-06
"ANR",0.75,3452339,0.75,2015-05-07
"ANR",0.7721,3491920,0.7721,2015-05-08
"ANR",0.7754,2552953,0.7754,2015-05-11
"ANR",0.7899,3625023,0.7899,2015-05-12
"ANR",0.7698,2866381,0.7698,2015-05-13
"ANR",0.7756,3580278,0.7756,2015-05-14
"ANR",0.7855,3683765,0.7855,2015-05-15
"ANR",0.7457,3322294,0.7457,2015-05-18
"ANR",0.7108,3270312,0.7108,2015-05-19
"ANR",0.6742,6616642,0.6742,2015-05-20
"ANR",0.6748,3732121,0.6748,2015-05-21
"ANR",0.65,2945376,0.65,2015-05-22
"ANSS",88.07,319100,88.07,2015-04-23
"ANSS",87.46,200777,87.46,2015-04-24
"ANSS",86.91,230365,86.91,2015-04-27
"ANSS",86.69,215650,86.69,2015-04-28
"ANSS",86.85,345602,86.85,2015-04-29
"ANSS",85.84,499069,85.84,2015-04-30
"ANSS",86.49,258721,86.49,2015-05-01
"ANSS",87.49,367849,87.49,2015-05-04
"ANSS",87.24,595827,87.24,2015-05-05
"ANSS",84.32,501758,84.32,2015-05-06
"ANSS",86.22,643993,86.22,2015-05-07
"ANSS",86.69,330345,86.69,2015-05-08
"ANSS",86.38,298544,86.38,2015-05-11
"ANSS",86.905,499201,86.905,2015-05-12
"ANSS",88.2,485613,88.2,2015-05-13
"ANSS",90.48,946411,90.48,2015-05-14
"ANSS",89.7,520978,89.7,2015-05-15
"ANSS",90.32,246695,90.32,2015-05-18
"ANSS",90.11,234482,90.11,2015-05-19
"ANSS",90.51,303620,90.51,2015-05-20
"ANSS",90.22,227917,90.22,2015-05-21
"ANSS",90.03,148463,90.03,2015-05-22
"ANTM",154.2,878645,154.2,2015-04-23
"ANTM",154.28,736799,154.28,2015-04-24
"ANTM",151.02,1584528,151.02,2015-04-27
"ANTM",154.22,2217105,154.22,2015-04-28
"ANTM",151.07,3184055,151.07,2015-04-29
"ANTM",150.93,2003470,150.93,2015-04-30
"ANTM",153.23,1347284,153.23,2015-05-01
"ANTM",155.84,1865167,155.84,2015-05-04
"ANTM",154.2,1552425,154.2,2015-05-05
"ANTM",159.85,6746497,159.85,2015-05-06
"ANTM",155.8,3969144,155.8,2015-05-07
"ANTM",158.4,1969104,158.4,2015-05-08
"ANTM",158.81,1398790,158.81,2015-05-11
"ANTM",158.47,1714785,158.47,2015-05-12
"ANTM",158.79,2026665,158.79,2015-05-13
"ANTM",160,2106470,160,2015-05-14
"ANTM",161.37,1183110,161.37,2015-05-15
"ANTM",163.25,1477181,163.25,2015-05-18
"ANTM",164.44,1248634,164.44,2015-05-19
"ANTM",163.57,2315531,163.57,2015-05-20
"ANTM",164.62,1121848,164.62,2015-05-21
"ANTM",164.19,1334098,164.19,2015-05-22
"AOI",1.46,265888,1.46,2015-04-23
"AOI",1.48,200667,1.48,2015-04-24
"AOI",1.45,267787,1.45,2015-04-27
"AOI",1.39,286644,1.39,2015-04-28
"AOI",1.36,256443,1.36,2015-04-29
"AOI",1.32,271215,1.32,2015-04-30
"AOI",1.35,321481,1.35,2015-05-01
"AOI",1.35,211857,1.35,2015-05-04
"AOI",1.31,270369,1.31,2015-05-05
"AOI",1.29,339700,1.29,2015-05-06
"AOI",1.2,431274,1.2,2015-05-07
"AOI",1.25,334212,1.25,2015-05-08
"AOI",1.24,224816,1.24,2015-05-11
"AOI",1.27,307328,1.27,2015-05-12
"AOI",1.27,249589,1.27,2015-05-13
"AOI",1.28,184118,1.28,2015-05-14
"AOI",1.31,364639,1.31,2015-05-15
"AOI",1.32,392618,1.32,2015-05-18
"AOI",1.32,344086,1.32,2015-05-19
"AOI",1.34,272019,1.34,2015-05-20
"AOI",1.34,211005,1.34,2015-05-21
"AOI",1.34,322505,1.34,2015-05-22
"AOL",40.84,488207,40.84,2015-04-23
"AOL",40.79,546187,40.79,2015-04-24
"AOL",40.26,670001,40.26,2015-04-27
"AOL",39.97,599010,39.97,2015-04-28
"AOL",40.51,781949,40.51,2015-04-29
"AOL",39.9,1642079,39.9,2015-04-30
"AOL",40.6,859426,40.6,2015-05-01
"AOL",40.82,704959,40.82,2015-05-04
"AOL",39.81,1506120,39.81,2015-05-05
"AOL",39.48,987995,39.48,2015-05-06
"AOL",39.39,1476350,39.39,2015-05-07
"AOL",43.42,4291716,43.42,2015-05-08
"AOL",42.59,1923657,42.59,2015-05-11
"AOL",50.52,30874209,50.52,2015-05-12
"AOL",50.77,7132480,50.77,2015-05-13
"AOL",50.75,4126168,50.75,2015-05-14
"AOL",50.64,5751358,50.64,2015-05-15
"AOL",50.55,3279961,50.55,2015-05-18
"AOL",50.25,3416735,50.25,2015-05-19
"AOL",50.28,3533487,50.28,2015-05-20
"AOL",50.26,2093172,50.26,2015-05-21
"AOL",50.26,2266163,50.26,2015-05-22
"AON",97.41,742436,97.112352821349,2015-04-23
"AON",97.84,805369,97.541038908128,2015-04-24
"AON",97.92,1313610,97.620794459157,2015-04-27
"AON",98.06,819753,97.760366673457,2015-04-28
"AON",97.88,843503,97.88,2015-04-29
"AON",96.23,1880451,96.23,2015-04-30
"AON",98.42,1314232,98.42,2015-05-01
"AON",98.8,786659,98.8,2015-05-04
"AON",97.69,5807873,97.69,2015-05-05
"AON",97.38,1037617,97.38,2015-05-06
"AON",97.91,1293815,97.91,2015-05-07
"AON",99.89,1650901,99.89,2015-05-08
"AON",100.19,1540075,100.19,2015-05-11
"AON",99.11,863419,99.11,2015-05-12
"AON",98.63,1301150,98.63,2015-05-13
"AON",99.98,1383616,99.98,2015-05-14
"AON",99.55,1587223,99.55,2015-05-15
"AON",101.05,1096227,101.05,2015-05-18
"AON",101.43,1362010,101.43,2015-05-19
"AON",102.21,1161992,102.21,2015-05-20
"AON",102.36,1246942,102.36,2015-05-21
"AON",102.89,1844343,102.89,2015-05-22
"AOS",65.65,752252,65.458659303574,2015-04-23
"AOS",66.59,1187242,66.395919619574,2015-04-24
"AOS",66.07,677042,65.877435189446,2015-04-27
"AOS",65,835095,65,2015-04-28
"AOS",64.27,617769,64.27,2015-04-29
"AOS",63.9,1011628,63.9,2015-04-30
"AOS",65.56,548743,65.56,2015-05-01
"AOS",66.03,424363,66.03,2015-05-04
"AOS",65.72,469585,65.72,2015-05-05
"AOS",66.02,467795,66.02,2015-05-06
"AOS",67.08,918144,67.08,2015-05-07
"AOS",68.16,759561,68.16,2015-05-08
"AOS",68.18,415416,68.18,2015-05-11
"AOS",68.22,267010,68.22,2015-05-12
"AOS",68.98,562610,68.98,2015-05-13
"AOS",69.49,428063,69.49,2015-05-14
"AOS",69.76,514793,69.76,2015-05-15
"AOS",69.85,351406,69.85,2015-05-18
"AOS",70.13,409022,70.13,2015-05-19
"AOS",69.99,320373,69.99,2015-05-20
"AOS",69.71,495421,69.71,2015-05-21
"AOS",70.3,766941,70.3,2015-05-22
"AOSL",8.61,25514,8.61,2015-04-23
"AOSL",8.57,37632,8.57,2015-04-24
"AOSL",8.45,32757,8.45,2015-04-27
"AOSL",8.54,34988,8.54,2015-04-28
"AOSL",8.39,23260,8.39,2015-04-29
"AOSL",8.19,59776,8.19,2015-04-30
"AOSL",8.19,24459,8.19,2015-05-01
"AOSL",8.2,25140,8.2,2015-05-04
"AOSL",8.21,51237,8.21,2015-05-05
"AOSL",8.16,150109,8.16,2015-05-06
"AOSL",8.21,41571,8.21,2015-05-07
"AOSL",8.27,37339,8.27,2015-05-08
"AOSL",8.29,56532,8.29,2015-05-11
"AOSL",8.3,40002,8.3,2015-05-12
"AOSL",8.65,78059,8.65,2015-05-13
"AOSL",8.67,53307,8.67,2015-05-14
"AOSL",8.69,70277,8.69,2015-05-15
"AOSL",8.66,54231,8.66,2015-05-18
"AOSL",8.35,48798,8.35,2015-05-19
"AOSL",8.32,43130,8.32,2015-05-20
"AOSL",8.25,74879,8.25,2015-05-21
"AOSL",8.36,54290,8.36,2015-05-22
"AP",16.47,28073,16.47,2015-04-23
"AP",16.66,21794,16.66,2015-04-24
"AP",16.23,34855,16.23,2015-04-27
"AP",16.64,22492,16.64,2015-04-28
"AP",16.58,18760,16.58,2015-04-29
"AP",15.99,31142,15.99,2015-04-30
"AP",15.97,21062,15.97,2015-05-01
"AP",16.02,21356,16.02,2015-05-04
"AP",15.72,29133,15.72,2015-05-05
"AP",16.21,39160,16.21,2015-05-06
"AP",16.46,30935,16.46,2015-05-07
"AP",16.29,33827,16.29,2015-05-08
"AP",16.37,55058,16.37,2015-05-11
"AP",16.51,55631,16.51,2015-05-12
"AP",16.67,31432,16.67,2015-05-13
"AP",16.97,34650,16.97,2015-05-14
"AP",16.51,20960,16.51,2015-05-15
"AP",16.24,24816,16.24,2015-05-18
"AP",15.92,41952,15.92,2015-05-19
"AP",15.96,32022,15.96,2015-05-20
"AP",15.86,15619,15.86,2015-05-21
"AP",15.71,29638,15.71,2015-05-22
"APA",68.35,2246345,68.35,2015-04-23
"APA",66.32,2938633,66.32,2015-04-24
"APA",66.72,2542223,66.72,2015-04-27
"APA",66.79,2268098,66.79,2015-04-28
"APA",68.56,5286115,68.56,2015-04-29
"APA",68.4,2888787,68.4,2015-04-30
"APA",68.48,2236202,68.48,2015-05-01
"APA",68.55,3206383,68.55,2015-05-04
"APA",67.94,6024650,67.94,2015-05-05
"APA",67.34,4411561,67.34,2015-05-06
"APA",65.08,4798548,65.08,2015-05-07
"APA",65.54,3390424,65.54,2015-05-08
"APA",63.13,4614715,63.13,2015-05-11
"APA",63.64,3657456,63.64,2015-05-12
"APA",62.7,3544191,62.7,2015-05-13
"APA",62.63,2777524,62.63,2015-05-14
"APA",63.42,3248512,63.42,2015-05-15
"APA",63.78,2244558,63.78,2015-05-18
"APA",62.17,2417361,62.17,2015-05-19
"APA",61.61,2627991,61.61,2015-05-20
"APA",62.17,2835857,62.17,2015-05-21
"APA",62.53,2366763,62.53,2015-05-22
"APAM",46.06,196649,46.06,2015-04-23
"APAM",46.2,180323,46.2,2015-04-24
"APAM",45.93,267340,45.93,2015-04-27
"APAM",46.08,215094,46.08,2015-04-28
"APAM",46.66,751538,46.66,2015-04-29
"APAM",44.79,486113,44.79,2015-04-30
"APAM",45.34,190834,45.34,2015-05-01
"APAM",45.61,231195,45.61,2015-05-04
"APAM",45.43,276015,45.43,2015-05-05
"APAM",45.15,185943,45.15,2015-05-06
"APAM",44.91,126312,44.91,2015-05-07
"APAM",45.49,165618,45.49,2015-05-08
"APAM",45.06,118396,45.06,2015-05-11
"APAM",45.15,185982,45.15,2015-05-12
"APAM",44.66,174707,44.66,2015-05-13
"APAM",45.56,146292,45.56,2015-05-14
"APAM",45.63,277207,45.63,2015-05-15
"APAM",45.16,225527,45.16,2015-05-18
"APAM",44.68,200328,44.68,2015-05-19
"APAM",44.07,335116,44.07,2015-05-20
"APAM",43.99,393638,43.99,2015-05-21
"APAM",44.36,282330,44.36,2015-05-22
"APC",93.46,2618418,93.46,2015-04-23
"APC",92.65,3390955,92.65,2015-04-24
"APC",93.16,2388175,93.16,2015-04-27
"APC",93.66,2244228,93.66,2015-04-28
"APC",93.9,3299740,93.9,2015-04-29
"APC",94.1,5443290,94.1,2015-04-30
"APC",93.92,2208617,93.92,2015-05-01
"APC",93.73,5065235,93.73,2015-05-04
"APC",89.32,9411401,89.32,2015-05-05
"APC",89.66,4730654,89.66,2015-05-06
"APC",88.77,5234333,88.77,2015-05-07
"APC",88.56,5394322,88.56,2015-05-08
"APC",86.32,4053806,86.32,2015-05-11
"APC",86.19,4337104,86.19,2015-05-12
"APC",85.11,2895418,85.11,2015-05-13
"APC",84.49,3154919,84.49,2015-05-14
"APC",84.67,4177201,84.67,2015-05-15
"APC",84.98,3168221,84.98,2015-05-18
"APC",83.56,3066752,83.56,2015-05-19
"APC",83.4,2628286,83.4,2015-05-20
"APC",85.6,3905836,85.6,2015-05-21
"APC",86.17,3993288,86.17,2015-05-22
"APD",150.6,617997,150.6,2015-04-23
"APD",150.06,1061963,150.06,2015-04-24
"APD",151.06,2014708,151.06,2015-04-27
"APD",152.96,2477106,152.96,2015-04-28
"APD",151.87,1388594,151.87,2015-04-29
"APD",143.43,4783342,143.43,2015-04-30
"APD",146.6,1663494,146.6,2015-05-01
"APD",147.58,1122401,147.58,2015-05-04
"APD",145.41,1018890,145.41,2015-05-05
"APD",145.55,731205,145.55,2015-05-06
"APD",146.19,790516,146.19,2015-05-07
"APD",147.97,920947,147.97,2015-05-08
"APD",146.01,909170,146.01,2015-05-11
"APD",144.48,763394,144.48,2015-05-12
"APD",144.95,1897516,144.95,2015-05-13
"APD",147.62,996111,147.62,2015-05-14
"APD",148.48,907538,148.48,2015-05-15
"APD",147.93,525279,147.93,2015-05-18
"APD",147.51,760598,147.51,2015-05-19
"APD",147.12,640690,147.12,2015-05-20
"APD",147.99,608642,147.99,2015-05-21
"APD",146.77,748937,146.77,2015-05-22
"APEI",30.91,77098,30.91,2015-04-23
"APEI",30.58,78649,30.58,2015-04-24
"APEI",30.39,52328,30.39,2015-04-27
"APEI",30.46,68458,30.46,2015-04-28
"APEI",28,317775,28,2015-04-29
"APEI",27.89,134923,27.89,2015-04-30
"APEI",27.66,88262,27.66,2015-05-01
"APEI",27.34,91371,27.34,2015-05-04
"APEI",26.82,98601,26.82,2015-05-05
"APEI",26.43,126470,26.43,2015-05-06
"APEI",26.74,133798,26.74,2015-05-07
"APEI",27.79,161070,27.79,2015-05-08
"APEI",27.75,140855,27.75,2015-05-11
"APEI",22.11,724661,22.11,2015-05-12
"APEI",22.63,337332,22.63,2015-05-13
"APEI",22.79,246891,22.79,2015-05-14
"APEI",23.26,115687,23.26,2015-05-15
"APEI",23.36,123439,23.36,2015-05-18
"APEI",23.5,97442,23.5,2015-05-19
"APEI",23.8,172915,23.8,2015-05-20
"APEI",24.08,81335,24.08,2015-05-21
"APEI",24.03,119582,24.03,2015-05-22
"APH",56.7,1167616,56.7,2015-04-23
"APH",56.17,1251148,56.17,2015-04-24
"APH",56.22,1202038,56.22,2015-04-27
"APH",55.99,1326621,55.99,2015-04-28
"APH",55.79,874068,55.79,2015-04-29
"APH",55.37,1203288,55.37,2015-04-30
"APH",56.49,1163885,56.49,2015-05-01
"APH",56.83,838300,56.83,2015-05-04
"APH",55.92,884706,55.92,2015-05-05
"APH",55.7,776191,55.7,2015-05-06
"APH",55.75,596430,55.75,2015-05-07
"APH",56.81,637336,56.81,2015-05-08
"APH",57.15,1319809,57.15,2015-05-11
"APH",56.77,853237,56.77,2015-05-12
"APH",56.95,823730,56.95,2015-05-13
"APH",58.08,733887,58.08,2015-05-14
"APH",57.78,573403,57.78,2015-05-15
"APH",58.16,506112,58.16,2015-05-18
"APH",58.06,520687,58.06,2015-05-19
"APH",58.27,703596,58.27,2015-05-20
"APH",57.97,667176,57.97,2015-05-21
"APH",57.93,839248,57.93,2015-05-22
"APOG",52.93,147100,52.93,2015-04-23
"APOG",53.48,162010,53.48,2015-04-24
"APOG",53.08,281822,53.08,2015-04-27
"APOG",53.36,319664,53.36,2015-04-28
"APOG",53.14,152081,53.14,2015-04-29
"APOG",52.62,280267,52.62,2015-04-30
"APOG",54.46,203863,54.46,2015-05-01
"APOG",53.83,238083,53.83,2015-05-04
"APOG",53.33,242768,53.33,2015-05-05
"APOG",53.45,131349,53.45,2015-05-06
"APOG",53.8,271628,53.8,2015-05-07
"APOG",53.7,164105,53.7,2015-05-08
"APOG",54.36,146692,54.36,2015-05-11
"APOG",54.5,182894,54.5,2015-05-12
"APOG",54.27,142658,54.27,2015-05-13
"APOG",54.56,127705,54.56,2015-05-14
"APOG",54.22,137401,54.22,2015-05-15
"APOG",56.27,195567,56.27,2015-05-18
"APOG",55.54,246962,55.54,2015-05-19
"APOG",53.96,253222,53.96,2015-05-20
"APOG",54.57,175861,54.57,2015-05-21
"APOG",53.85,130056,53.85,2015-05-22
"APOL",17.905,1004985,17.905,2015-04-23
"APOL",17.51,1717904,17.51,2015-04-24
"APOL",17.255,1597173,17.255,2015-04-27
"APOL",17.455,1188637,17.455,2015-04-28
"APOL",17.2,1040307,17.2,2015-04-29
"APOL",16.785,1508723,16.785,2015-04-30
"APOL",16.835,921792,16.835,2015-05-01
"APOL",17.125,982765,17.125,2015-05-04
"APOL",16.74,1097977,16.74,2015-05-05
"APOL",16.77,977459,16.77,2015-05-06
"APOL",17.125,1272090,17.125,2015-05-07
"APOL",17.08,1374587,17.08,2015-05-08
"APOL",17.25,2070303,17.25,2015-05-11
"APOL",16.89,1751170,16.89,2015-05-12
"APOL",16.82,1078675,16.82,2015-05-13
"APOL",16.765,1300560,16.765,2015-05-14
